id,merge_lat,merge_lon,out,in,unbalance
12583,39.9222564697266,116.363754272461,31,30,-1
12584,39.9222564697266,116.367187500000,8,13,5
12585,39.9222564697266,116.369247436523,3,6,3
12586,39.9222564697266,116.371307373047,3,6,3
12587,39.9222564697266,116.374740600586,30,20,-10
12588,39.9222564697266,116.378173828125,5,14,9
12589,39.9222564697266,116.380233764648,2,12,10
12590,39.9222564697266,116.382293701172,36,34,-2
12591,39.9222564697266,116.385726928711,2,4,2
12592,39.9222564697266,116.389160156250,5,6,1
12593,39.9222564697266,116.391220092773,0,5,5
12594,39.9222564697266,116.404266357422,2,11,9
12595,39.9222564697266,116.407699584961,10,18,8
12596,39.9222564697266,116.411132812500,6,9,3
12597,39.9222564697266,116.413192749023,4,4,0
12598,39.9222564697266,116.415252685547,15,8,-7
12599,39.9222564697266,116.418685913086,24,22,-2
12600,39.9222564697266,116.422119140625,3,4,1
12601,39.9222564697266,116.424179077148,5,0,-5
12602,39.9222564697266,116.426239013672,11,16,5
12603,39.9222564697266,116.429672241211,9,12,3
12604,39.9222564697266,116.433105468750,41,30,-11
12605,39.9222564697266,116.435165405273,15,20,5
12606,39.9222564697266,116.437225341797,29,22,-7
12607,39.9222564697266,116.440658569336,113,101,-12
12608,39.9222564697266,116.444091796875,15,19,4
12609,39.9222564697266,116.446151733398,8,5,-3
12610,39.9222564697266,116.448211669922,44,22,-22
12611,39.9222564697266,116.451644897461,66,54,-12
12612,39.9222564697266,116.455078125000,7,4,-3
12613,39.9222564697266,116.457138061523,6,5,-1
12614,39.9222564697266,116.459197998047,20,11,-9
12615,39.9222564697266,116.462631225586,94,115,21
12616,39.9222564697266,116.466064453125,13,12,-1
12617,39.9222564697266,116.468124389648,6,12,6
12618,39.9222564697266,116.470184326172,28,33,5
12619,39.9222564697266,116.473617553711,10,13,3
12620,39.9222564697266,116.477050781250,131,61,-70
12621,39.9222564697266,116.479110717773,206,162,-44
12622,39.9222564697266,116.481170654297,21,23,2
12623,39.9222564697266,116.484603881836,54,20,-34
12624,39.9222564697266,116.488037109375,22,19,-3
12625,39.9222564697266,116.491470336914,7,2,-5
12626,39.9222564697266,116.495590209961,28,24,-4
12627,39.9222564697266,116.499023437500,21,18,-3
12628,39.9222564697266,116.501083374023,170,69,-101
12629,39.9222564697266,116.503143310547,95,86,-9
12630,39.9222564697266,116.506576538086,15,10,-5
12631,39.9231719970703,116.509780883789,7,5,-2
12632,39.9222564697266,116.512069702148,0,1,1
12633,39.9222564697266,116.514129638672,13,14,1
12634,39.9222564697266,116.517562866211,282,155,-127
12635,39.9222564697266,116.520996093750,21,33,12
12636,39.9222564697266,116.523056030273,1,0,-1
12637,39.9222564697266,116.525115966797,7,6,-1
12638,39.9222564697266,116.528549194336,14,20,6
12639,39.9222564697266,116.531295776367,1,0,-1
12640,39.9222564697266,116.536102294922,7,15,8
12641,39.9222564697266,116.539535522461,9,15,6
12642,39.9222564697266,116.542282104492,0,1,1
12643,39.9222564697266,116.549148559570,1,1,0
12644,39.9222564697266,116.553955078125,20,45,25
12645,39.9222564697266,116.556015014648,4,2,-2
12646,39.9222564697266,116.558074951172,2,1,-1
12647,39.9222564697266,116.561508178711,24,16,-8
12648,39.9222564697266,116.564941406250,3,0,-3
12649,39.9222564697266,116.567001342773,4,4,0
12650,39.9222564697266,116.569061279297,2,3,1
12651,39.9222564697266,116.572494506836,17,12,-5
12652,39.9222564697266,116.575927734375,13,8,-5
12653,39.9222564697266,116.580047607422,7,3,-4
12654,39.9222564697266,116.583480834961,12,20,8
12655,39.9222564697266,116.586914062500,20,14,-6
12656,39.9222564697266,116.588973999023,7,4,-3
12657,39.9222564697266,116.591033935547,4,2,-2
12658,39.9222564697266,116.595840454102,12,6,-6
12659,39.9236297607422,116.597213745117,6,8,2
12660,39.9222564697266,116.605453491211,3,2,-1
12661,39.9231719970703,116.608657836914,6,23,17
12662,39.9222564697266,116.610946655273,1,4,3
12663,39.9222564697266,116.613006591797,2,7,5
12664,39.9222564697266,116.616439819336,7,4,-3
12665,39.9222564697266,116.635665893555,0,2,2
12666,39.9233551025391,116.638137817383,9,13,4
12667,39.9231719970703,116.641616821289,4,0,-4
12668,39.9222564697266,116.645965576172,3,0,-3
12669,39.9222564697266,116.649398803711,4,3,-1
12670,39.9222564697266,116.652832031250,15,34,19
12671,39.9222564697266,116.654891967773,7,7,0
12672,39.9222564697266,116.656951904297,8,4,-4
12673,39.9229431152344,116.660041809082,5,1,-4
12674,39.9222564697266,116.679611206055,1,0,-1
12675,39.9222564697266,116.682357788086,4,0,-4
12676,39.9222564697266,116.685104370117,0,1,1
12677,39.9222564697266,116.694717407227,0,2,2
12678,39.9243164062500,116.108322143555,1,1,0
12679,39.9250030517578,116.114501953125,12,15,3
12680,39.9247283935547,116.118484497070,16,10,-6
12681,39.9252319335937,116.121826171875,16,21,5
12682,39.9236297607422,116.127548217773,0,1,1
12683,39.9243164062500,116.133041381836,1,2,1
12684,39.9236297607422,116.134414672852,0,1,1
12685,39.9236297607422,116.136474609375,3,5,2
12686,39.9250030517578,116.149520874023,4,6,2
12687,39.9236297607422,116.156387329102,0,1,1
12688,39.9250030517578,116.160507202148,24,30,6
12689,39.9252777099609,116.162429809570,32,32,0
12690,39.9243164062500,116.167373657227,3,8,5
12691,39.9250030517578,116.169433593750,49,47,-2
12692,39.9250030517578,116.171493530273,23,32,9
12693,39.9250030517578,116.173553466797,69,84,15
12694,39.9250030517578,116.176986694336,78,74,-4
12695,39.9250030517578,116.182479858398,2,2,0
12696,39.9246597290039,116.184883117676,13,17,4
12697,39.9250030517578,116.187973022461,92,74,-18
12698,39.9250030517578,116.191406250000,19,31,12
12699,39.9250030517578,116.193466186523,21,18,-3
12700,39.9250030517578,116.195526123047,100,102,2
12701,39.9250030517578,116.198959350586,130,164,34
12702,39.9250030517578,116.202392578125,39,47,8
12703,39.9247283935547,116.205551147461,25,23,-2
12704,39.9254608154297,116.209716796875,24,11,-13
12705,39.9252777099609,116.224227905273,4,10,6
12706,39.9250030517578,116.228347778320,16,16,0
12707,39.9252777099609,116.231369018555,10,18,8
12708,39.9245452880859,116.235122680664,3,2,-1
12709,39.9250030517578,116.239128112793,10,17,7
12710,39.9243164062500,116.251144409180,6,5,-1
12711,39.9248313903808,116.253719329834,43,31,-12
12712,39.9250030517578,116.257324218750,17,18,1
12713,39.9250030517578,116.259384155273,8,7,-1
12714,39.9246597290039,116.261100769043,9,7,-2
12715,39.9248313903808,116.264705657959,49,50,1
12716,39.9250030517578,116.267967224121,6,11,5
12717,39.9243164062500,116.270370483398,3,3,0
12718,39.9250030517578,116.272430419922,10,10,0
12719,39.9243164062500,116.277236938477,4,5,1
12720,39.9250030517578,116.279296875000,48,56,8
12721,39.9250030517578,116.281356811523,22,16,-6
12722,39.9250030517578,116.283416748047,30,26,-4
12723,39.9250030517578,116.286849975586,64,67,3
12724,39.9250030517578,116.290420532227,29,27,-2
12725,39.9250030517578,116.292343139648,9,11,2
12726,39.9246597290039,116.294403076172,8,1,-7
12727,39.9248068673270,116.297836303711,62,101,39
12728,39.9250030517578,116.301269531250,30,54,24
12729,39.9250030517578,116.303329467773,7,10,3
12730,39.9250030517578,116.305389404297,45,51,6
12731,39.9250030517578,116.308822631836,80,92,12
12732,39.9250030517578,116.312255859375,62,58,-4
12733,39.9250030517578,116.314315795898,30,22,-8
12734,39.9250030517578,116.316375732422,68,108,40
12735,39.9250030517578,116.319808959961,80,68,-12
12736,39.9250030517578,116.323242187500,37,45,8
12737,39.9250030517578,116.325302124023,91,120,29
12738,39.9250030517578,116.327362060547,59,86,27
12739,39.9250030517578,116.330795288086,103,76,-27
12740,39.9250030517578,116.334228515625,54,62,8
12741,39.9250030517578,116.336288452148,20,18,-2
12742,39.9250030517578,116.338348388672,39,53,14
12743,39.9250030517578,116.341781616211,123,106,-17
12744,39.9250030517578,116.345214843750,47,55,8
12745,39.9250030517578,116.347274780273,43,28,-15
12746,39.9250030517578,116.349334716797,101,122,21
12747,39.9250030517578,116.352767944336,186,150,-36
12748,39.9250030517578,116.356201171875,117,122,5
12749,39.9250030517578,116.358261108398,28,37,9
12750,39.9250030517578,116.360458374024,30,17,-13
12751,39.9250030517578,116.363754272461,61,41,-20
12752,39.9250030517578,116.367050170898,19,18,-1
12753,39.9250030517578,116.369247436523,6,8,2
12754,39.9250030517578,116.371170043945,26,18,-8
12755,39.9250030517578,116.374740600586,87,106,19
12756,39.9247283935547,116.378036499023,28,36,8
12757,39.9250030517578,116.380233764648,25,22,-3
12758,39.9250030517578,116.382431030274,25,23,-2
12759,39.9243164062500,116.384353637695,4,2,-2
12760,39.9240875244141,116.393051147461,6,9,3
12761,39.9236297607422,116.396713256836,0,12,12
12762,39.9252777099609,116.400009155273,9,10,1
12763,39.9250030517578,116.402206420898,16,12,-4
12764,39.9250030517578,116.404266357422,22,14,-8
12765,39.9250030517578,116.407699584961,22,41,19
12766,39.9250030517578,116.411132812500,71,43,-28
12767,39.9250030517578,116.413192749023,14,12,-2
12768,39.9247283935547,116.415390014649,51,47,-4
12769,39.9250030517578,116.418685913086,136,125,-11
12770,39.9250030517578,116.422119140625,32,28,-4
12771,39.9250030517578,116.424179077148,9,11,2
12772,39.9250030517578,116.426239013672,32,32,0
12773,39.9250030517578,116.429672241211,64,33,-31
12774,39.9250030517578,116.433105468750,110,131,21
12775,39.9250030517578,116.435165405273,59,34,-25
12776,39.9250030517578,116.437225341797,165,171,6
12777,39.9250030517578,116.440658569336,150,83,-67
12778,39.9250030517578,116.444229125977,76,43,-33
12779,39.9250030517578,116.446151733398,44,38,-6
12780,39.9250030517578,116.448211669922,47,48,1
12781,39.9250030517578,116.451644897461,209,218,9
12782,39.9250030517578,116.455078125000,80,81,1
12783,39.9250030517578,116.457138061523,12,14,2
12784,39.9250030517578,116.459197998047,71,67,-4
12785,39.9250030517578,116.462631225586,122,138,16
12786,39.9250030517578,116.466064453125,83,69,-14
12787,39.9250030517578,116.468124389648,24,20,-4
12788,39.9250030517578,116.470184326172,45,32,-13
12789,39.9250030517578,116.473617553711,85,89,4
12790,39.9250030517578,116.477050781250,132,146,14
12791,39.9250030517578,116.479110717773,60,146,86
12792,39.9250030517578,116.481170654297,73,50,-23
12793,39.9250030517578,116.484603881836,147,109,-38
12794,39.9250030517578,116.488037109375,51,24,-27
12795,39.9246597290039,116.490783691406,30,19,-11
12796,39.9248068673270,116.495982578823,35,33,-2
12797,39.9250030517578,116.499023437500,54,47,-7
12798,39.9250030517578,116.501083374023,53,48,-5
12799,39.9250030517578,116.503143310547,242,254,12
12800,39.9250030517578,116.506576538086,35,19,-16
12801,39.9243164062500,116.510696411133,3,1,-2
12802,39.9250030517578,116.512069702148,8,8,0
12803,39.9250030517578,116.514129638672,35,32,-3
12804,39.9250030517578,116.517562866211,525,282,-243
12805,39.9250030517578,116.520996093750,108,70,-38
12806,39.9250030517578,116.523056030273,11,10,-1
12807,39.9250030517578,116.525115966797,44,16,-28
12808,39.9250030517578,116.528377532959,32,24,-8
12809,39.9250030517578,116.531982421875,19,28,9
12810,39.9250030517578,116.534042358398,8,1,-7
12811,39.9236297607422,116.536102294922,3,1,-2
12812,39.9243164062500,116.539535522461,3,2,-1
12813,39.9250030517578,116.540908813477,3,0,-3
12814,39.9250030517578,116.542968750000,14,8,-6
12815,39.9250030517578,116.546401977539,19,13,-6
12816,39.9248313903808,116.550521850586,19,16,-3
12817,39.9250030517578,116.553955078125,10,11,1
12818,39.9250030517578,116.556015014648,0,5,5
12819,39.9250030517578,116.558212280274,22,8,-14
12820,39.9250030517578,116.561679840088,237,105,-132
12821,39.9247283935547,116.564804077148,72,77,5
12822,39.9236297607422,116.568374633789,10,2,-8
12823,39.9248313903808,116.572322845459,17,13,-4
12824,39.9246597290039,116.576271057129,72,121,49
12825,39.9250030517578,116.577987670898,21,30,9
12826,39.9247283935547,116.580184936524,164,314,150
12827,39.9248313903808,116.583309173584,60,27,-33
12828,39.9250030517578,116.586914062500,14,8,-6
12829,39.9250030517578,116.588973999023,5,4,-1
12830,39.9252777099609,116.590896606445,19,22,3
12831,39.9236297607422,116.594467163086,0,3,3
12832,39.9236297607422,116.595840454102,6,5,-1
12833,39.9243164062500,116.598587036133,48,10,-38
12834,39.9250030517578,116.599960327148,81,103,22
12835,39.9250030517578,116.602020263672,105,189,84
12836,39.9251992361886,116.605453491211,47,71,24
12837,39.9243164062500,116.609573364258,21,27,6
12838,39.9250030517578,116.610946655273,18,17,-1
12839,39.9250030517578,116.613006591797,22,24,2
12840,39.9250030517578,116.616439819336,199,205,6
12841,39.9236297607422,116.620559692383,1,1,0
12842,39.9253463745117,116.630516052246,4,10,6
12843,39.9243164062500,116.639785766602,19,20,1
12844,39.9236297607422,116.642532348633,0,4,4
12845,39.9247283935547,116.645828247070,22,5,-17
12846,39.9250030517578,116.649398803711,0,4,4
12847,39.9243164062500,116.653518676758,2,1,-1
12848,39.9250030517578,116.654891967773,6,21,15
12849,39.9250030517578,116.656951904297,30,29,-1
12850,39.9245452880859,116.663589477539,11,1,-10
12851,39.9236297607422,116.683731079102,1,1,0
12852,39.9250030517578,116.686477661133,5,6,1
12853,39.9253463745117,116.688537597656,6,1,-5
12854,39.9236297607422,116.735916137695,1,1,0
12855,39.9250030517578,116.125488281250,2,0,-2
12856,39.9250030517578,116.145401000977,4,4,0
12857,39.9250030517578,116.155014038086,5,2,-3
12858,39.9250030517578,116.181106567383,0,2,2
12859,39.9250030517578,116.215438842773,2,0,-2
12860,39.9250030517578,116.220245361328,0,4,4
12861,39.9250030517578,116.227798461914,12,13,1
12862,39.9250030517578,116.491470336914,4,4,0
12863,39.9250030517578,116.594467163086,39,24,-15
12864,39.9250030517578,116.619873046875,3,7,4
12865,39.9250030517578,116.628799438477,1,1,0
12866,39.9250030517578,116.665878295898,6,1,-5
12867,39.9250030517578,116.667251586914,3,2,-1
12868,39.9250030517578,116.731796264648,0,2,2
12869,39.9250030517578,116.733169555664,0,1,1
12870,39.9250030517578,116.777114868164,0,1,1
12871,39.9263763427734,116.094589233398,0,1,1
12872,39.9263763427734,116.103515625000,1,2,1
12873,39.9263763427734,116.111068725586,2,0,-2
12874,39.9263763427734,116.117935180664,15,8,-7
12875,39.9263763427734,116.125488281250,9,5,-4
12876,39.9263763427734,116.128921508789,4,3,-1
12877,39.9263763427734,116.131668090820,1,0,-1
12878,39.9263763427734,116.144027709961,0,1,1
12879,39.9263763427734,116.145401000977,3,1,-2
12880,39.9263763427734,116.146774291992,1,1,0
12881,39.9263763427734,116.154327392578,5,3,-2
12882,39.9263763427734,116.157760620117,1,0,-1
12883,39.9263763427734,116.166000366211,24,28,4
12884,39.9263763427734,116.180419921875,12,27,15
12885,39.9263763427734,116.206512451172,22,86,64
12886,39.9263763427734,116.212692260742,1,0,-1
12887,39.9263763427734,116.220932006836,8,3,-5
12888,39.9263763427734,116.242904663086,3,7,4
12889,39.9263763427734,116.245651245117,1,3,2
12890,39.9263763427734,116.250457763672,1,1,0
12891,39.9263763427734,116.275863647461,12,29,17
12892,39.9263763427734,116.393280029297,3,6,3
12893,39.9263763427734,116.510009765625,5,8,3
12894,39.9263763427734,116.569061279297,3,0,-3
12895,39.9263763427734,116.594467163086,7,13,6
12896,39.9263763427734,116.597900390625,28,46,18
12897,39.9263763427734,116.608886718750,7,6,-1
12898,39.9263763427734,116.619873046875,5,3,-2
12899,39.9263763427734,116.623992919922,1,1,0
12900,39.9263763427734,116.628799438477,5,5,0
12901,39.9263763427734,116.638412475586,39,50,11
12902,39.9263763427734,116.641845703125,61,35,-26
12903,39.9263763427734,116.645278930664,3,0,-3
12904,39.9263763427734,116.652832031250,7,6,-1
12905,39.9263763427734,116.671371459961,1,1,0
12906,39.9263763427734,116.676864624023,1,2,1
12907,39.9263763427734,116.678237915039,2,1,-1
12908,39.9263763427734,116.691970825195,0,1,1
12909,39.9263763427734,116.742782592773,0,1,1
12910,39.9263763427734,116.746902465820,0,1,1
12911,39.9263763427734,116.766128540039,0,1,1
12912,39.9291229248047,116.083602905273,0,2,2
12913,39.9291229248047,116.085662841797,1,1,0
12914,39.9277496337891,116.095962524414,1,0,-1
12915,39.9277496337891,116.104202270508,2,0,-2
12916,39.9277496337891,116.105575561523,0,2,2
12917,39.9277496337891,116.107635498047,2,8,6
12918,39.9277496337891,116.111068725586,7,10,3
12919,39.9277496337891,116.114501953125,6,8,2
12920,39.9277496337891,116.116561889648,3,6,3
12921,39.9277496337891,116.118621826172,5,4,-1
12922,39.9277496337891,116.122055053711,0,1,1
12923,39.9277496337891,116.123428344727,2,7,5
12924,39.9291229248047,116.124801635742,8,6,-2
12925,39.9291229248047,116.127548217773,0,2,2
12926,39.9277496337891,116.128921508789,0,1,1
12927,39.9277496337891,116.140594482422,9,4,-5
12928,39.9284362792969,116.143684387207,3,4,1
12929,39.9277496337891,116.155014038086,2,2,0
12930,39.9277496337891,116.160507202148,10,21,11
12931,39.9277496337891,116.162567138672,7,7,0
12932,39.9277496337891,116.166000366211,25,34,9
12933,39.9277496337891,116.169433593750,21,18,-3
12934,39.9277496337891,116.171493530273,1,1,0
12935,39.9277496337891,116.173553466797,6,5,-1
12936,39.9277496337891,116.176986694336,117,484,367
12937,39.9277496337891,116.180419921875,25,71,46
12938,39.9277496337891,116.182479858398,3,10,7
12939,39.9277496337891,116.184539794922,18,16,-2
12940,39.9277496337891,116.187973022461,28,32,4
12941,39.9277496337891,116.191406250000,35,42,7
12942,39.9277496337891,116.193466186523,8,12,4
12943,39.9277496337891,116.195526123047,15,12,-3
12944,39.9277496337891,116.198959350586,26,39,13
12945,39.9286651611328,116.202163696289,66,62,-4
12946,39.9277496337891,116.204452514648,6,8,2
12947,39.9277496337891,116.206512451172,30,34,4
12948,39.9277496337891,116.209945678711,58,29,-29
12949,39.9277496337891,116.216812133789,0,2,2
12950,39.9288482666016,116.220932006836,7,11,4
12951,39.9277496337891,116.224365234375,8,10,2
12952,39.9277496337891,116.226425170898,0,2,2
12953,39.9277496337891,116.228485107422,4,7,3
12954,39.9277496337891,116.231918334961,1,0,-1
12955,39.9277496337891,116.233291625977,1,1,0
12956,39.9277496337891,116.236038208008,1,0,-1
12957,39.9277496337891,116.240158081055,1,0,-1
12958,39.9277496337891,116.242218017578,2,2,0
12959,39.9277496337891,116.246337890625,3,6,3
12960,39.9277496337891,116.248397827148,3,0,-3
12961,39.9277496337891,116.250457763672,1,4,3
12962,39.9277496337891,116.253204345703,3,1,-2
12963,39.9277496337891,116.258010864258,1,2,1
12964,39.9277496337891,116.259384155273,3,5,2
12965,39.9277496337891,116.264877319336,12,16,4
12966,39.9277496337891,116.268310546875,0,2,2
12967,39.9277496337891,116.270370483398,1,2,1
12968,39.9277496337891,116.272430419922,7,2,-5
12969,39.9277496337891,116.275863647461,23,21,-2
12970,39.9277496337891,116.279296875000,3,4,1
12971,39.9277496337891,116.281356811523,16,10,-6
12972,39.9277496337891,116.283416748047,22,24,2
12973,39.9277496337891,116.286849975586,33,43,10
12974,39.9277496337891,116.290283203125,13,19,6
12975,39.9277496337891,116.292343139648,4,0,-4
12976,39.9286651611328,116.294174194336,6,5,-1
12977,39.9286651611328,116.296920776367,6,12,6
12978,39.9277496337891,116.301269531250,17,21,4
12979,39.9277496337891,116.303329467773,7,17,10
12980,39.9277496337891,116.305389404297,12,14,2
12981,39.9277496337891,116.308822631836,37,29,-8
12982,39.9277496337891,116.312255859375,23,16,-7
12983,39.9277496337891,116.314315795898,3,0,-3
12984,39.9277496337891,116.316375732422,23,25,2
12985,39.9277496337891,116.319808959961,60,47,-13
12986,39.9277496337891,116.323242187500,48,44,-4
12987,39.9277496337891,116.325302124023,2,3,1
12988,39.9277496337891,116.327362060547,14,14,0
12989,39.9277496337891,116.330795288086,71,55,-16
12990,39.9277496337891,116.334228515625,72,55,-17
12991,39.9277496337891,116.336288452148,5,13,8
12992,39.9277496337891,116.338348388672,22,44,22
12993,39.9277496337891,116.341781616211,32,49,17
12994,39.9277496337891,116.345214843750,21,20,-1
12995,39.9277496337891,116.347274780273,10,10,0
12996,39.9277496337891,116.349334716797,15,21,6
12997,39.9277496337891,116.352767944336,32,34,2
12998,39.9277496337891,116.356201171875,11,10,-1
12999,39.9277496337891,116.358261108398,5,6,1
13000,39.9277496337891,116.360321044922,7,12,5
13001,39.9277496337891,116.363754272461,18,25,7
13002,39.9277496337891,116.367187500000,7,13,6
13003,39.9277496337891,116.369247436523,5,3,-2
13004,39.9277496337891,116.371307373047,5,5,0
13005,39.9277496337891,116.374740600586,13,21,8
13006,39.9277496337891,116.378173828125,30,24,-6
13007,39.9277496337891,116.380233764648,6,13,7
13008,39.9277496337891,116.382293701172,8,4,-4
13009,39.9277496337891,116.393280029297,1,5,4
13010,39.9277496337891,116.396713256836,3,1,-2
13011,39.9286651611328,116.399917602539,3,7,4
13012,39.9277496337891,116.402206420898,0,1,1
13013,39.9277496337891,116.404266357422,3,4,1
13014,39.9277496337891,116.407699584961,40,34,-6
13015,39.9277496337891,116.411132812500,27,21,-6
13016,39.9277496337891,116.413192749023,1,1,0
13017,39.9277496337891,116.415252685547,6,7,1
13018,39.9277496337891,116.418685913086,20,11,-9
13019,39.9277496337891,116.422119140625,8,11,3
13020,39.9277496337891,116.424179077148,9,5,-4
13021,39.9277496337891,116.426239013672,20,12,-8
13022,39.9277496337891,116.429672241211,11,12,1
13023,39.9277496337891,116.433105468750,13,8,-5
13024,39.9277496337891,116.435165405273,12,13,1
13025,39.9277496337891,116.437225341797,7,10,3
13026,39.9277496337891,116.440658569336,39,17,-22
13027,39.9277496337891,116.444091796875,31,23,-8
13028,39.9277496337891,116.447525024414,8,8,0
13029,39.9277496337891,116.451644897461,12,19,7
13030,39.9277496337891,116.455078125000,10,14,4
13031,39.9277496337891,116.457138061523,11,9,-2
13032,39.9277496337891,116.459197998047,7,9,2
13033,39.9277496337891,116.462631225586,34,18,-16
13034,39.9277496337891,116.466064453125,13,12,-1
13035,39.9277496337891,116.468124389648,17,11,-6
13036,39.9277496337891,116.470184326172,21,27,6
13037,39.9277496337891,116.473617553711,38,35,-3
13038,39.9277496337891,116.477050781250,42,41,-1
13039,39.9277496337891,116.479110717773,7,9,2
13040,39.9277496337891,116.481170654297,45,35,-10
13041,39.9277496337891,116.484603881836,27,13,-14
13042,39.9277496337891,116.488723754883,1,0,-1
13043,39.9291229248047,116.490097045898,3,1,-2
13044,39.9277496337891,116.495590209961,12,16,4
13045,39.9277496337891,116.496963500977,26,33,7
13046,39.9277496337891,116.499023437500,26,21,-5
13047,39.9277496337891,116.501083374023,14,12,-2
13048,39.9277496337891,116.503143310547,27,22,-5
13049,39.9277496337891,116.505889892578,16,6,-10
13050,39.9277496337891,116.510009765625,2,7,5
13051,39.9277496337891,116.512069702148,5,11,6
13052,39.9277496337891,116.514129638672,6,6,0
13053,39.9277496337891,116.517562866211,27,22,-5
13054,39.9277496337891,116.520996093750,7,2,-5
13055,39.9277496337891,116.523056030273,1,1,0
13056,39.9277496337891,116.528549194336,0,1,1
13057,39.9277496337891,116.529922485352,3,5,2
13058,39.9277496337891,116.531982421875,1,3,2
13059,39.9277496337891,116.539535522461,4,1,-3
13060,39.9277496337891,116.543655395508,4,10,6
13061,39.9277496337891,116.545028686523,3,1,-2
13062,39.9277496337891,116.550521850586,13,5,-8
13063,39.9277496337891,116.561508178711,2,2,0
13064,39.9277496337891,116.562881469727,7,4,-3
13065,39.9277496337891,116.564941406250,2,0,-2
13066,39.9277496337891,116.569061279297,2,0,-2
13067,39.9277496337891,116.576614379883,3,1,-2
13068,39.9277496337891,116.577987670898,3,2,-1
13069,39.9277496337891,116.580047607422,13,3,-10
13070,39.9277496337891,116.583480834961,31,9,-22
13071,39.9277496337891,116.586914062500,18,5,-13
13072,39.9277496337891,116.588973999023,4,2,-2
13073,39.9277496337891,116.591033935547,6,12,6
13074,39.9277496337891,116.594467163086,8,14,6
13075,39.9277496337891,116.597900390625,8,1,-7
13076,39.9277496337891,116.599960327148,9,9,0
13077,39.9277496337891,116.602020263672,9,12,3
13078,39.9277496337891,116.605453491211,7,4,-3
13079,39.9277496337891,116.608886718750,16,8,-8
13080,39.9277496337891,116.610946655273,5,4,-1
13081,39.9286651611328,116.612777709961,17,18,1
13082,39.9277496337891,116.616439819336,7,2,-5
13083,39.9277496337891,116.619186401367,0,2,2
13084,39.9277496337891,116.628799438477,0,1,1
13085,39.9291229248047,116.630172729492,2,0,-2
13086,39.9277496337891,116.632919311523,6,0,-6
13087,39.9277496337891,116.634979248047,3,4,1
13088,39.9277496337891,116.638412475586,2,4,2
13089,39.9286651611328,116.642074584961,6,6,0
13090,39.9277496337891,116.643905639648,1,1,0
13091,39.9277496337891,116.645965576172,2,1,-1
13092,39.9277496337891,116.652832031250,1,5,4
13093,39.9277496337891,116.668624877930,2,0,-2
13094,39.9286651611328,116.670455932617,1,5,4
13095,39.9277496337891,116.682357788086,1,3,2
13096,39.9277496337891,116.685791015625,13,10,-3
13097,39.9277496337891,116.687850952148,4,4,0
13098,39.9277496337891,116.689910888672,4,4,0
13099,39.9277496337891,116.691970825195,1,2,1
13100,39.9277496337891,116.729736328125,4,3,-1
13101,39.9277496337891,116.731796264648,0,1,1
13102,39.9295806884766,116.766586303711,2,1,-1
13103,39.9298095703125,116.082229614258,0,4,4
13104,39.9291229248047,116.094589233398,0,1,1
13105,39.9302215576172,116.107498168945,21,36,15
13106,39.9304962158203,116.111068725586,53,54,1
13107,39.9304962158203,116.114501953125,31,31,0
13108,39.9304962158203,116.116561889648,8,18,10
13109,39.9304962158203,116.118484497070,17,18,1
13110,39.9296722412109,116.121780395508,7,7,0
13111,39.9291229248047,116.126174926758,1,0,-1
13112,39.9304962158203,116.128921508789,1,1,0
13113,39.9291229248047,116.139907836914,1,1,0
13114,39.9298095703125,116.144027709961,2,1,-1
13115,39.9291229248047,116.145401000977,2,2,0
13116,39.9298095703125,116.156387329102,7,4,-3
13117,39.9304962158203,116.158447265625,84,42,-42
13118,39.9304962158203,116.160507202148,40,13,-27
13119,39.9304962158203,116.162567138672,49,32,-17
13120,39.9304962158203,116.166000366211,73,40,-33
13121,39.9304962158203,116.169433593750,90,48,-42
13122,39.9304962158203,116.171493530273,31,17,-14
13123,39.9298095703125,116.173553466797,2,7,5
13124,39.9291229248047,116.176986694336,4,9,5
13125,39.9304962158203,116.178359985352,4,4,0
13126,39.9304962158203,116.180419921875,32,36,4
13127,39.9304962158203,116.182479858398,17,23,6
13128,39.9304962158203,116.184539794922,142,111,-31
13129,39.9304962158203,116.187973022461,90,65,-25
13130,39.9304962158203,116.191406250000,88,97,9
13131,39.9304962158203,116.193466186523,17,16,-1
13132,39.9304962158203,116.195526123047,22,33,11
13133,39.9304962158203,116.198959350586,128,118,-10
13134,39.9298095703125,116.203079223633,4,8,4
13135,39.9298095703125,116.204452514648,2,4,2
13136,39.9304962158203,116.206512451172,47,62,15
13137,39.9298095703125,116.209945678711,101,48,-53
13138,39.9291229248047,116.214065551758,0,1,1
13139,39.9301528930664,116.217155456543,3,6,3
13140,39.9304962158203,116.220932006836,5,1,-4
13141,39.9302215576172,116.224502563477,13,20,7
13142,39.9304962158203,116.226425170898,3,1,-2
13143,39.9304962158203,116.228485107422,21,23,2
13144,39.9304962158203,116.231918334961,14,14,0
13145,39.9304962158203,116.235351562500,25,14,-11
13146,39.9301528930664,116.239128112793,5,5,0
13147,39.9302673339844,116.242904663086,9,9,0
13148,39.9304962158203,116.246337890625,23,18,-5
13149,39.9304962158203,116.248397827148,16,9,-7
13150,39.9301528930664,116.250801086426,12,12,0
13151,39.9303245544433,116.253719329834,47,33,-14
13152,39.9301528930664,116.257667541504,8,2,-6
13153,39.9304962158203,116.259384155273,9,10,1
