id,label,node,lat,lon,in,out
23407,23407,23407,39.9401092529297,116.521682739258,2,15
23408,23408,23408,39.9620819091797,116.722183227539,0,1
23409,23409,23409,39.9071502685547,116.117935180664,0,1
23410,23410,23410,39.7203826904297,116.348648071289,2,0
23411,23411,23411,39.9291229248047,116.347274780273,2,5
23412,23412,23412,39.9401092529297,116.314315795898,16,27
23413,23413,23413,39.9181365966797,116.643905639648,0,2
23414,23414,23414,39.8632049560547,116.369247436523,4,5
23415,23415,23415,39.9950408935547,116.413192749023,4,9
23416,23416,23416,39.9181365966797,116.556015014648,14,4
23417,23417,23417,39.9950408935547,116.325302124023,2,3
23418,23418,23418,39.7863006591797,116.336288452148,2,3
23419,23419,23419,39.8851776123047,116.479110717773,56,25
23420,23420,23420,39.8741912841797,116.336288452148,5,6
23421,23421,23421,40.0403594970703,116.303329467773,0,1
23422,23422,23422,39.9758148193359,116.638412475586,1,0
23423,23423,23423,40.0170135498047,116.407699584961,1,1
23424,23424,23424,39.8920440673828,116.565628051758,1,0
23425,23425,23425,40.1406097412109,116.32804870605499,1,0
23426,23426,23426,39.8535919189453,116.34040832519501,1,7
23427,23427,23427,40.0046539306641,116.381607055664,6,6
23428,23428,23428,39.6942901611328,116.564254760742,2,0
23429,23429,23429,39.7670745849609,116.347274780273,0,1
23430,23430,23430,39.8769378662109,116.457138061523,5,8
23431,23431,23431,39.9977874755859,116.446151733398,0,1
23432,23432,23432,39.9098968505859,116.182479858398,1,2
23433,23433,23433,39.8920440673828,116.645278930664,10,26
23434,23434,23434,39.9689483642578,116.304702758789,1,2
23435,23435,23435,40.0485992431641,116.588973999023,1,0
23436,23436,23436,39.9195098876953,116.204452514648,6,2
23437,23437,23437,39.9085235595703,116.413192749023,8,14
23438,23438,23438,39.6860504150391,116.321182250977,2,3
23439,23439,23439,39.9497222900391,116.409072875977,26,18
23440,23440,23440,39.7849273681641,116.507949829102,18,7
23441,23441,23441,39.9634552001953,116.336288452148,0,3
23442,23442,23442,39.7547149658203,116.171493530273,0,2
23443,23443,23443,39.7986602783203,116.303329467773,1,2
23444,23444,23444,39.7080230712891,116.035537719727,0,1
23445,23445,23445,40.1282501220703,116.66862487792999,1,0
23446,23446,23446,39.8069000244141,116.21818542480499,1,0
23447,23447,23447,39.6860504150391,116.55876159667999,1,0
23448,23448,23448,39.9071502685547,116.41593933105499,9,12
23449,23449,23449,39.7519683837891,116.27311706542999,1,0
23450,23450,23450,40.0334930419922,116.336288452148,0,1
23451,23451,23451,39.8961639404297,116.697463989258,1,1
23452,23452,23452,39.8192596435547,116.290969848633,17,12
23453,23453,23453,39.8879241943359,116.392593383789,22,28
23454,23454,23454,39.7560882568359,116.348648071289,2,2
23455,23455,23455,39.8590850830078,116.336288452148,1,0
23456,23456,23456,39.7093963623047,116.577987670898,0,1
23457,23457,23457,39.9813079833984,116.474990844727,16,12
23458,23458,23458,39.7725677490234,116.398086547852,1,0
23459,23459,23459,39.8384857177734,116.43791198730499,0,2
23460,23460,23460,39.9044036865234,116.67961120605499,0,2
23461,23461,23461,39.9703216552734,116.48185729980499,8,3
23462,23462,23462,39.8865509033203,116.42829895019501,4,10
23463,23463,23463,39.9277496337891,116.32942199707001,25,22
23464,23464,23464,39.9813079833984,116.33903503417999,0,1
23465,23465,23465,39.7341156005859,116.334915161133,1,2
23466,23466,23466,39.7409820556641,116.53816223144501,1,1
23467,23467,23467,39.9304962158203,116.73591613769501,0,1
23468,23468,23468,39.8439788818359,116.444778442383,1,1
23469,23469,23469,39.7739410400391,116.57112121582001,0,1
23470,23470,23470,39.8000335693359,116.312942504883,1,0
23471,23471,23471,40.0403594970703,116.431045532227,3,2
23472,23472,23472,40.0801849365234,116.301956176758,1,1
23473,23473,23473,39.9469757080078,116.55876159667999,5,8
23474,23474,23474,39.9057769775391,116.512069702148,16,10
23475,23475,23475,39.8178863525391,116.424179077148,1,1
23476,23476,23476,39.9497222900391,116.380233764648,4,3
23477,23477,23477,39.9977874755859,116.300582885742,21,5
23478,23478,23478,39.9648284912109,116.399459838867,5,2
23479,23479,23479,39.9868011474609,116.685104370117,1,0
23480,23480,23480,39.9098968505859,116.564254760742,5,6
23481,23481,23481,39.7341156005859,116.036911010742,2,0
23482,23482,23482,40.1282501220703,116.619186401367,1,0
23483,23483,23483,39.9044036865234,116.59309387207001,11,2
23484,23484,23484,39.9263763427734,116.30744934082001,2,3
23485,23485,23485,39.9153900146484,116.45027160644501,17,18
23486,23486,23486,39.9552154541016,116.133041381836,0,1
23487,23487,23487,39.9112701416016,116.264877319336,50,63
23488,23488,23488,39.9332427978516,116.418685913086,7,4
23489,23489,23489,39.9593353271484,116.58210754394501,4,0
23490,23490,23490,39.9469757080078,116.311569213867,1,0
23491,23491,23491,39.8577117919922,116.490097045898,6,4
23492,23492,23492,39.8137664794922,116.358261108398,0,1
23493,23493,23493,40.0115203857422,116.64665222167999,0,1
23494,23494,23494,40.0005340576172,116.399459838867,0,1
23495,23495,23495,39.8796844482422,116.421432495117,7,3
23496,23496,23496,39.9126434326172,116.586227416992,13,17
23497,23497,23497,39.8247528076172,116.146774291992,1,0
23498,23498,23498,39.9346160888672,116.30744934082001,0,1
23499,23499,23499,40.0376129150391,116.429672241211,11,4
23500,23500,23500,40.1364898681641,116.616439819336,0,1
23501,23501,23501,40.0348663330078,116.411819458008,2,0
23502,23502,23502,39.9387359619141,116.389846801758,2,2
23503,23503,23503,39.7739410400391,116.532669067383,1,0
23504,23504,23504,39.9799346923828,116.694717407227,1,1
23505,23505,23505,39.8041534423828,116.167373657227,1,2
23506,23506,23506,39.8920440673828,116.431045532227,5,6
23507,23507,23507,39.9359893798828,116.562881469727,2,0
23508,23508,23508,39.8508453369141,116.653518676758,1,0
23509,23509,23509,39.8796844482422,116.381607055664,4,4
23510,23510,23510,39.7808074951172,116.568374633789,12,10
23511,23511,23511,39.8686981201172,116.304702758789,0,1
23512,23512,23512,40.1007843017578,116.698837280273,1,1
23513,23513,23513,39.7286224365234,116.561508178711,6,16
23514,23514,23514,39.9922943115234,116.473617553711,8,7
23515,23515,23515,39.7396087646484,116.418685913086,1,0
23516,23516,23516,39.8604583740234,116.517562866211,0,1
23517,23517,23517,39.7766876220703,116.378860473633,5,8
23518,23518,23518,39.8110198974609,116.365127563477,0,3
23519,23519,23519,39.8659515380859,116.388473510742,10,17
23520,23520,23520,39.9318695068359,116.190719604492,13,19
23521,23521,23521,39.9648284912109,116.355514526367,8,8
23522,23522,23522,39.9758148193359,116.322555541992,8,7
23523,23523,23523,39.9977874755859,116.344528198242,2,2
23524,23524,23524,39.8549652099609,116.509323120117,2,4
23525,23525,23525,39.9208831787109,116.487350463867,8,7
23526,23526,23526,39.8989105224609,116.641159057617,8,10
23527,23527,23527,39.8220062255859,116.520309448242,4,6
23528,23528,23528,39.8439788818359,116.278610229492,5,1
23529,23529,23529,39.8934173583984,116.203079223633,4,1
23530,23530,23530,39.8426055908203,116.300582885742,2,4
23531,23531,23531,39.9085235595703,116.102828979492,0,2
23532,23532,23532,39.9044036865234,116.534042358398,3,1
23533,23533,23533,39.6887969970703,116.322555541992,2,0
23534,23534,23534,39.9483489990234,116.402206420898,3,0
23535,23535,23535,39.7217559814453,116.465377807617,1,2
23536,23536,23536,39.8041534423828,116.477737426758,2,0
23537,23537,23537,39.9195098876953,116.458511352539,12,5
23538,23538,23538,39.8755645751953,116.326675415039,3,1
23539,23539,23539,39.8316192626953,116.194839477539,1,3
23540,23540,23540,39.8220062255859,116.617813110352,0,2
23541,23541,23541,40.1392364501953,116.271743774414,1,2
23542,23542,23542,39.8920440673828,116.358261108398,4,3
23543,23543,23543,39.9002838134766,116.485977172852,36,29
23544,23544,23544,39.8783111572266,116.332168579102,18,21
23545,23545,23545,39.9222564697266,116.200332641602,9,7
23546,23546,23546,39.8343658447266,116.464004516602,0,2
23547,23547,23547,39.9442291259766,116.354141235352,0,1
23548,23548,23548,39.8783111572266,116.43791198730499,3,2
23549,23549,23549,39.8014068603516,116.53678894042999,8,2
23550,23550,23550,39.8577117919922,116.33903503417999,4,6
23551,23551,23551,39.9346160888672,116.37199401855499,10,15
23552,23552,23552,39.9881744384766,116.67961120605499,0,1
23553,23553,23553,40.0060272216797,116.665878295898,1,0
23554,23554,23554,39.8686981201172,116.444778442383,15,23
23555,23555,23555,39.9565887451172,116.708450317383,1,0
23556,23556,23556,39.9126434326172,116.576614379883,4,8
23557,23557,23557,39.7945404052734,116.414566040039,1,3
23558,23558,23558,39.7505950927734,116.546401977539,9,10
23559,23559,23559,39.9593353271484,116.403579711914,1,2
23560,23560,23560,39.6736907958984,116.073989868164,0,1
23561,23561,23561,39.8384857177734,116.282730102539,1,0
23562,23562,23562,39.9813079833984,116.557388305664,0,1
23563,23563,23563,39.7794342041016,116.432418823242,20,11
23564,23564,23564,39.9222564697266,116.597213745117,3,1
23565,23565,23565,39.9868011474609,116.321182250977,10,9
23566,23566,23566,39.8439788818359,116.376113891602,12,17
23567,23567,23567,39.8769378662109,116.650772094727,0,1
23568,23568,23568,39.9648284912109,116.44889831542999,22,21
23569,23569,23569,39.8783111572266,116.35139465332001,3,6
23570,23570,23570,39.7245025634766,116.37336730957001,0,1
23571,23571,23571,39.9593353271484,116.532669067383,1,0
23572,23572,23572,39.8824310302734,116.631546020508,1,0
23573,23573,23573,39.9112701416016,116.348648071289,6,3
23574,23574,23574,39.9318695068359,116.42692565917999,1,1
23575,23575,23575,39.7327423095703,116.16325378417999,0,2
23576,23576,23576,39.9332427978516,116.435165405273,39,18
23577,23577,23577,39.8673248291016,116.413192749023,6,10
23578,23578,23578,39.7547149658203,116.44889831542999,3,0
23579,23579,23579,39.7354888916016,116.369247436523,1,0
23580,23580,23580,39.9483489990234,116.256637573242,2,6
23581,23581,23581,39.8494720458984,116.443405151367,12,11
23582,23582,23582,39.7986602783203,116.58073425292999,0,2
23583,23583,23583,39.8755645751953,116.495590209961,10,5
23584,23584,23584,39.8549652099609,116.43928527832001,23,20
23585,23585,23585,39.8220062255859,116.34040832519501,0,2
23586,23586,23586,39.7959136962891,116.429672241211,5,3
23587,23587,23587,39.9936676025391,116.363754272461,4,0
23588,23588,23588,39.8220062255859,116.51481628417999,0,2
23589,23589,23589,40.1117706298828,116.686477661133,0,1
23590,23590,23590,40.0788116455078,116.323928833008,3,4
23591,23591,23591,39.8741912841797,116.424179077148,6,7
23592,23592,23592,40.0019073486328,116.488723754883,9,4
23593,23593,23593,40.0458526611328,116.620559692383,3,1
23594,23594,23594,40.0678253173828,116.554641723633,1,1
23595,23595,23595,40.0678253173828,116.378860473633,4,6
23596,23596,23596,40.1117706298828,116.247024536133,2,0
23597,23597,23597,40.0238800048828,116.510696411133,1,3
23598,23598,23598,40.0348663330078,116.367874145508,8,1
23599,23599,23599,39.9071502685547,116.413192749023,2,1
23600,23600,23600,39.8632049560547,116.231918334961,15,11
23601,23601,23601,39.9181365966797,116.660385131836,3,1
23602,23602,23602,39.9922943115234,116.53678894042999,2,2
23603,23603,23603,39.7533416748047,116.561508178711,3,1
23604,23604,23604,39.8851776123047,116.517562866211,15,0
23605,23605,23605,39.7643280029297,116.418685913086,0,1
23606,23606,23606,39.7423553466797,116.133041381836,0,2
23607,23607,23607,39.9950408935547,116.322555541992,10,5
23608,23608,23608,40.0156402587891,116.553268432617,3,0
23609,23609,23609,39.9291229248047,116.65901184082001,0,2
23610,23610,23610,39.6324920654297,116.03279113769501,1,0
23611,23611,23611,40.1172637939453,116.356887817383,2,0
23612,23612,23612,39.7135162353516,116.225051879883,0,1
23613,23613,23613,39.7657012939453,116.453018188477,2,4
23614,23614,23614,39.7437286376953,116.167373657227,2,1
23615,23615,23615,39.7107696533203,116.178359985352,5,3
23616,23616,23616,39.9195098876953,116.694717407227,1,0
23617,23617,23617,39.9909210205078,116.28547668457001,2,0
23618,23618,23618,39.8632049560547,116.590347290039,0,4
23619,23619,23619,39.9730682373047,116.392593383789,5,7
23620,23620,23620,39.9071502685547,116.194839477539,11,14
23621,23621,23621,39.9510955810547,116.326675415039,3,4
23622,23622,23622,40.1406097412109,116.70295715332001,2,0
23623,23623,23623,40.0197601318359,116.476364135742,1,0
23624,23624,23624,40.0417327880859,116.190719604492,0,1
23625,23625,23625,39.8549652099609,116.264877319336,1,4
23626,23626,23626,39.7670745849609,116.528549194336,0,1
23627,23627,23627,39.9195098876953,116.586227416992,8,9
23628,23628,23628,39.8535919189453,116.256637573242,0,2
23629,23629,23629,39.9634552001953,116.454391479492,1,5
23630,23630,23630,39.7986602783203,116.509323120117,4,9
23631,23631,23631,39.9744415283203,116.333541870117,18,7
23632,23632,23632,39.9085235595703,116.267623901367,10,10
23633,23633,23633,39.8426055908203,116.289596557617,10,9
23634,23634,23634,39.9195098876953,116.498336791992,8,10
23635,23635,23635,39.8426055908203,116.377487182617,7,8
23636,23636,23636,39.8535919189453,116.344528198242,4,6
23637,23637,23637,39.9565887451172,116.39396667480499,5,6
23638,23638,23638,39.8467254638672,116.37199401855499,44,13
23639,23639,23639,39.9236297607422,116.49284362792999,4,0
23640,23640,23640,39.9456024169922,116.42692565917999,3,1
23641,23641,23641,39.8467254638672,116.28410339355499,21,25
23642,23642,23642,39.8247528076172,116.35002136230499,0,1
23643,23643,23643,39.7588348388672,116.54777526855499,6,18
23644,23644,23644,39.9675750732422,116.36100769042999,3,7
23645,23645,23645,39.9565887451172,116.30607604980499,2,4
23646,23646,23646,39.9346160888672,116.28410339355499,2,20
23647,23647,23647,40.0307464599609,116.453018188477,1,0
23648,23648,23648,40.0225067138672,116.573867797852,1,0
23649,23649,23649,40.0046539306641,116.282730102539,0,2
23650,23650,23650,40.2024078369141,116.656265258789,0,1
23651,23651,23651,39.9909210205078,116.410446166992,5,0
23652,23652,23652,40.0293731689453,116.26350402832001,1,0
23653,23653,23653,39.7560882568359,116.523056030273,1,5
23654,23654,23654,39.7670745849609,116.380233764648,2,2
23655,23655,23655,39.9977874755859,116.545028686523,1,0
23656,23656,23656,39.9799346923828,116.458511352539,1,1
23657,23657,23657,39.9469757080078,116.469497680664,13,10
23658,23658,23658,39.9964141845703,116.402206420898,16,6
23659,23659,23659,39.8535919189453,116.501083374023,1,1
23660,23660,23660,39.9634552001953,116.303329467773,18,15
23661,23661,23661,39.7986602783203,116.336288452148,6,5
23662,23662,23662,39.8508453369141,116.343154907227,2,1
23663,23663,23663,39.7876739501953,116.479110717773,0,1
23664,23664,23664,39.7849273681641,116.365127563477,1,0
23665,23665,23665,39.9716949462891,116.32804870605499,7,9
23666,23666,23666,39.9277496337891,116.45988464355499,7,4
23667,23667,23667,39.7533416748047,116.55876159667999,2,1
23668,23668,23668,39.8961639404297,116.13029479980499,2,10
23669,23669,23669,39.6654510498047,116.29508972167999,0,1
23670,23670,23670,39.9071502685547,116.631546020508,1,3
23671,23671,23671,39.9620819091797,116.466751098633,1,2
23672,23672,23672,39.7451019287109,116.568374633789,3,2
23673,23673,23673,39.6791839599609,116.590347290039,2,0
23674,23674,23674,39.9098968505859,116.425552368164,2,4
23675,23675,23675,39.9758148193359,116.403579711914,0,1
23676,23676,23676,39.9538421630859,116.117935180664,0,1
23677,23677,23677,39.8632049560547,116.485977172852,2,7
23678,23678,23678,40.1049041748047,116.403579711914,1,0
23679,23679,23679,39.6599578857422,116.363754272461,0,2
23680,23680,23680,39.8508453369141,116.729049682617,1,0
23681,23681,23681,39.7519683837891,116.542282104492,19,13
23682,23682,23682,39.9373626708984,116.398086547852,1,1
23683,23683,23683,39.8934173583984,116.529922485352,2,1
23684,23684,23684,39.8165130615234,116.299209594727,1,1
23685,23685,23685,39.9813079833984,116.35002136230499,18,23
23686,23686,23686,39.8069000244141,116.46125793457001,17,15
23687,23687,23687,39.7396087646484,116.37199401855499,2,2
23688,23688,23688,39.8975372314453,116.66999816894501,4,0
23689,23689,23689,39.9318695068359,116.675491333008,1,1
23690,23690,23690,39.9620819091797,116.442031860352,0,1
23691,23691,23691,39.8000335693359,116.32804870605499,1,0
23692,23692,23692,39.8398590087891,116.25251770019501,1,0
23693,23693,23693,39.7876739501953,116.34040832519501,0,1
23694,23694,23694,39.8728179931641,116.447525024414,14,10
23695,23695,23695,39.8398590087891,116.348648071289,1,1
23696,23696,23696,39.7629547119141,116.117935180664,1,0
23697,23697,23697,39.6860504150391,116.590347290039,0,2
23698,23698,23698,39.9057769775391,116.303329467773,2,0
23699,23699,23699,39.8480987548828,116.25114440917999,3,2
23700,23700,23700,39.9208831787109,116.432418823242,7,6
23701,23701,23701,39.9977874755859,116.399459838867,1,0
23702,23702,23702,39.9359893798828,116.133041381836,0,3
23703,23703,23703,39.8151397705078,116.583480834961,1,0
23704,23704,23704,39.9689483642578,116.341781616211,0,1
23705,23705,23705,40.0623321533203,116.498336791992,3,1
23706,23706,23706,39.8165130615234,116.40632629394501,3,3
23707,23707,23707,39.8453521728516,116.407699584961,9,9
23708,23708,23708,39.9222564697266,116.506576538086,7,6
23709,23709,23709,39.6915435791016,116.166000366211,1,0
23710,23710,23710,39.8577117919922,116.391220092773,10,8
23711,23711,23711,39.9346160888672,116.116561889648,1,3
23712,23712,23712,39.8027801513672,116.336288452148,0,1
23713,23713,23713,40.0060272216797,116.49421691894501,1,1
23714,23714,23714,39.8796844482422,116.264877319336,1,2
23715,23715,23715,39.6929168701172,116.341781616211,0,1
23716,23716,23716,39.8686981201172,116.245651245117,2,3
23717,23717,23717,39.9016571044922,116.344528198242,1,0
23718,23718,23718,39.7368621826172,116.34040832519501,2,2
23719,23719,23719,39.7917938232422,116.50520324707001,4,5
23720,23720,23720,39.8137664794922,116.21955871582001,1,0
23721,23721,23721,40.1447296142578,116.620559692383,2,0
23722,23722,23722,39.6393585205078,116.035537719727,1,1
23723,23723,23723,39.9799346923828,116.595840454102,1,0
23724,23724,23724,40.0321197509766,116.620559692383,0,1
23725,23725,23725,39.8247528076172,116.535415649414,3,3
23726,23726,23726,39.7808074951172,116.403579711914,1,2
23727,23727,23727,39.9675750732422,116.722183227539,2,0
23728,23728,23728,39.7725677490234,116.418685913086,0,1
23729,23729,23729,39.9044036865234,116.111068725586,5,3
23730,23730,23730,39.8824310302734,116.528549194336,1,1
23731,23731,23731,39.6448516845703,116.323928833008,2,2
23732,23732,23732,39.9304962158203,116.301956176758,19,7
23733,23733,23733,39.8755645751953,116.247024536133,2,3
23734,23734,23734,39.8975372314453,116.312942504883,10,11
23735,23735,23735,39.9744415283203,116.433792114258,0,1
23736,23736,23736,40.2120208740234,116.22917175292999,2,0
23737,23737,23737,39.8686981201172,116.376113891602,2,0
23738,23738,23738,40.1763153076172,116.40495300292999,0,1
23739,23739,23739,40.0060272216797,116.573867797852,0,2
23740,23740,23740,39.7437286376953,116.146774291992,0,1
23741,23741,23741,39.9304962158203,116.289596557617,1,5
23742,23742,23742,39.8865509033203,116.421432495117,13,10
23743,23743,23743,39.8645782470703,116.487350463867,1,0
23744,23744,23744,39.8535919189453,116.617813110352,0,1
23745,23745,23745,39.8055267333984,116.556015014648,1,0
23746,23746,23746,39.7396087646484,116.577987670898,0,1
23747,23747,23747,40.1021575927734,116.660385131836,1,0
23748,23748,23748,39.8865509033203,116.348648071289,16,10
23749,23749,23749,39.7876739501953,116.161880493164,8,1
23750,23750,23750,40.1282501220703,116.205825805664,0,1
23751,23751,23751,39.9250030517578,116.424179077148,3,3
23752,23752,23752,39.9140167236328,116.281356811523,5,5
23753,23753,23753,39.8233795166016,116.771621704102,0,1
23754,23754,23754,39.7574615478516,116.222305297852,0,1
23755,23755,23755,39.8673248291016,116.41593933105499,4,10
23756,23756,23756,39.8892974853516,116.26213073730499,5,3
23757,23757,23757,39.8233795166016,116.28410339355499,16,7
23758,23758,23758,39.7917938232422,116.21818542480499,0,1
23759,23759,23759,39.9236297607422,116.61369323730499,3,1
23760,23760,23760,39.8686981201172,116.80046081542999,0,1
23761,23761,23761,39.7245025634766,116.47087097167999,1,0
23762,23762,23762,40.0595855712891,116.562881469727,1,1
23763,23763,23763,39.8906707763672,116.455764770508,13,2
23764,23764,23764,39.9236297607422,116.290969848633,13,15
23765,23765,23765,39.7313690185547,116.115188598633,2,1
23766,23766,23766,39.9236297607422,116.279983520508,4,1
23767,23767,23767,39.9456024169922,116.653518676758,1,0
23768,23768,23768,39.9346160888672,116.247024536133,4,6
23769,23769,23769,39.9291229248047,116.258010864258,1,3
23770,23770,23770,39.9401092529297,116.400833129883,2,2
23771,23771,23771,39.9236297607422,116.488723754883,3,4
23772,23772,23772,39.8796844482422,116.356887817383,5,1
23773,23773,23773,40.0334930419922,116.667251586914,2,0
23774,23774,23774,39.9703216552734,116.491470336914,0,6
23775,23775,23775,39.9112701416016,116.553268432617,5,1
23776,23776,23776,39.7464752197266,116.344528198242,1,1
23777,23777,23777,39.9689483642578,116.27311706542999,1,2
23778,23778,23778,39.9208831787109,116.507949829102,10,12
23779,23779,23779,39.9648284912109,116.376113891602,8,9
23780,23780,23780,39.8000335693359,116.167373657227,1,2
23781,23781,23781,39.8879241943359,116.38298034667999,3,1
23782,23782,23782,39.8892974853516,116.48323059082001,19,18
23783,23783,23783,39.9112701416016,116.54914855957001,9,7
23784,23784,23784,39.9579620361328,116.45027160644501,8,8
23785,23785,23785,39.8453521728516,116.35139465332001,10,9
23786,23786,23786,39.8604583740234,116.510696411133,10,10
23787,23787,23787,39.7052764892578,116.50520324707001,1,2
23788,23788,23788,39.8329925537109,116.39396667480499,7,5
23789,23789,23789,39.8480987548828,116.34040832519501,6,2
23790,23790,23790,39.8920440673828,116.64802551269501,0,7
23791,23791,23791,39.8261260986328,116.40632629394501,2,2
23792,23792,23792,39.8892974853516,116.36238098144501,14,9
23793,23793,23793,39.9002838134766,116.32942199707001,21,23
23794,23794,23794,39.9771881103516,116.36238098144501,7,8
23795,23795,23795,39.9002838134766,116.41731262207001,6,9
23796,23796,23796,39.9881744384766,116.68098449707001,1,1
23797,23797,23797,39.9991607666016,116.47224426269501,9,12
23798,23798,23798,39.9662017822266,116.30744934082001,49,42
23799,23799,23799,39.8233795166016,116.29646301269501,14,12
23800,23800,23800,39.9442291259766,116.19758605957001,9,5
23801,23801,23801,39.8892974853516,116.27449035644501,11,12
23802,23802,23802,39.8892974853516,116.468124389648,16,19
23803,23803,23803,39.9002838134766,116.325302124023,5,4
23804,23804,23804,39.7327423095703,116.06437683105499,0,1
23805,23805,23805,39.8096466064453,116.47087097167999,3,5
23806,23806,23806,39.9222564697266,116.610946655273,4,1
23807,23807,23807,39.7066497802734,116.267623901367,1,1
23808,23808,23808,39.7286224365234,116.553268432617,6,5
23809,23809,23809,39.9813079833984,116.498336791992,2,4
23810,23810,23810,39.9593353271484,116.212692260742,1,2
23811,23811,23811,39.8975372314453,116.352767944336,27,21
23812,23812,23812,39.8535919189453,116.484603881836,8,6
23813,23813,23813,40.0019073486328,116.091842651367,0,1
23814,23814,23814,39.7560882568359,116.28547668457001,1,1
23815,23815,23815,39.8110198974609,116.29646301269501,0,1
23816,23816,23816,39.9826812744141,116.473617553711,38,28
23817,23817,23817,39.6558380126953,116.271743774414,2,2
23818,23818,23818,39.9936676025391,116.330795288086,5,2
23819,23819,23819,40.0609588623047,116.410446166992,13,11
23820,23820,23820,40.1268768310547,116.256637573242,0,2
23821,23821,23821,40.0170135498047,116.278610229492,1,2
23822,23822,23822,40.1049041748047,116.278610229492,4,3
23823,23823,23823,40.1049041748047,116.366500854492,6,6
23824,23824,23824,40.1268768310547,116.608200073242,1,0
23825,23825,23825,40.0389862060547,116.344528198242,2,5
23826,23826,23826,40.0389862060547,116.432418823242,13,5
23827,23827,23827,40.1708221435547,116.652145385742,2,2
23828,23828,23828,40.0060272216797,116.245651245117,1,1
23829,23829,23829,39.9730682373047,116.336288452148,2,4
23830,23830,23830,40.0005340576172,116.521682739258,0,6
23831,23831,23831,40.1433563232422,116.290969848633,1,1
23832,23832,23832,39.7863006591797,116.479110717773,1,0
23833,23833,23833,40.2092742919922,116.70295715332001,1,1
23834,23834,23834,39.9291229248047,116.111068725586,3,4
23835,23835,23835,39.7972869873047,116.418685913086,47,29
23836,23836,23836,39.8851776123047,116.682357788086,5,6
23837,23837,23837,39.8192596435547,116.264877319336,2,0
23838,23838,23838,40.1268768310547,116.630172729492,2,0
23839,23839,23839,39.9593353271484,116.112442016602,1,0
23840,23840,23840,39.9510955810547,116.267623901367,2,0
23841,23841,23841,40.1035308837891,116.300582885742,0,1
23842,23842,23842,39.6544647216797,116.15364074707001,2,1
23843,23843,23843,39.9071502685547,116.288223266602,15,3
23844,23844,23844,39.9456024169922,116.474990844727,45,31
23845,23845,23845,39.9840545654297,116.365127563477,5,5
23846,23846,23846,39.8027801513672,116.409072875977,7,8
23847,23847,23847,39.8906707763672,116.442031860352,2,5
23848,23848,23848,39.9126434326172,116.650772094727,0,1
23849,23849,23849,39.8522186279297,116.562881469727,3,1
23850,23850,23850,39.9346160888672,116.090469360352,1,2
23851,23851,23851,39.8632049560547,116.453018188477,11,6
23852,23852,23852,39.8137664794922,116.387100219727,0,1
23853,23853,23853,39.8316192626953,116.749649047852,1,1
23854,23854,23854,39.7904205322266,116.334915161133,5,2
23855,23855,23855,39.9112701416016,116.323928833008,1,0
23856,23856,23856,39.9085235595703,116.277236938477,2,1
23857,23857,23857,39.9414825439453,116.376113891602,0,4
23858,23858,23858,40.1186370849609,116.678237915039,2,0
23859,23859,23859,39.9263763427734,116.275863647461,7,5
23860,23860,23860,39.9153900146484,116.198959350586,62,61
23861,23861,23861,39.7066497802734,116.144027709961,4,1
23862,23862,23862,39.7835540771484,116.506576538086,9,3
23863,23863,23863,39.9373626708984,116.572494506836,1,0
23864,23864,23864,39.7066497802734,116.583480834961,1,0
23865,23865,23865,39.8055267333984,116.440658569336,6,5
23866,23866,23866,39.9703216552734,116.319808959961,16,17
23867,23867,23867,39.9593353271484,116.506576538086,0,5
23868,23868,23868,39.8934173583984,116.352767944336,14,2
23869,23869,23869,39.9071502685547,116.095962524414,1,0
23870,23870,23870,39.9771881103516,116.56013488769501,1,0
23871,23871,23871,40.0623321533203,116.567001342773,1,0
23872,23872,23872,39.8769378662109,116.319808959961,2,7
23873,23873,23873,39.7560882568359,116.220932006836,0,1
23874,23874,23874,39.8329925537109,116.451644897461,3,2
23875,23875,23875,39.8357391357422,116.40495300292999,14,14
23876,23876,23876,39.9456024169922,116.51481628417999,9,5
23877,23877,23877,39.8906707763672,116.67961120605499,2,2
23878,23878,23878,39.9126434326172,116.17424011230499,5,7
23879,23879,23879,39.7917938232422,116.54777526855499,3,2
23880,23880,23880,39.9565887451172,116.43791198730499,10,3
23881,23881,23881,39.9840545654297,116.48185729980499,26,49
23882,23882,23882,39.9291229248047,116.64665222167999,0,8
23883,23883,23883,39.9181365966797,116.19621276855499,2,7
23884,23884,23884,39.8632049560547,116.36100769042999,8,2
23885,23885,23885,40.0019073486328,116.396713256836,10,3
23886,23886,23886,40.1007843017578,116.275863647461,1,1
23887,23887,23887,40.1776885986328,116.660385131836,1,0
23888,23888,23888,40.1337432861328,116.616439819336,0,1
23889,23889,23889,40.0568389892578,116.319808959961,2,1
23890,23890,23890,40.1117706298828,116.594467163086,1,0
23891,23891,23891,40.0788116455078,116.429672241211,4,2
23892,23892,23892,40.0458526611328,116.352767944336,6,6
23893,23893,23893,39.8673248291016,116.354141235352,1,1
23894,23894,23894,40.1035308837891,116.260757446289,0,1
23895,23895,23895,39.9964141845703,116.60408020019501,1,1
23896,23896,23896,39.8494720458984,116.576614379883,1,0
23897,23897,23897,39.8439788818359,116.270370483398,2,3
23898,23898,23898,39.8151397705078,116.348648071289,3,0
23899,23899,23899,39.8480987548828,116.447525024414,0,1
23900,23900,23900,39.9689483642578,116.106948852539,1,0
23901,23901,23901,40.0238800048828,116.414566040039,22,8
